"","AU","AF","TI","SO","LA","DE","ID","Z9","U1","U2","PU","PY","DI","WC","ANIMAL","FMRI_AB","JOUR","IF"
"1478","Unkelbach, C; Memmert, D","Unkelbach, Christian; Memmert, Daniel","Serial-Position Effects in Evaluative Judgments","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","serial-position effects; calibration; range frequency; consistency; evaluative judgments","LAST DANCE; CALIBRATION; MODEL; EXPECTATION; DECISION; MEMORY; SOCCER; SAVE",3,2,18,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414533701","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"1479","Blythe, HI","Blythe, Hazel I.","Developmental Changes in Eye Movements and Visual Information Encoding Associated With Learning to Read","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","children; eye movements; reading","PERCEPTUAL SPAN; DISAPPEARING TEXT; MONOCULAR OCCLUSION; WORD-FREQUENCY; CHILDREN; 2ND-GRADE; ATTENTION; FIXATION; DYSLEXIA; SKILL",12,3,37,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414530145","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"1480","Cohen, D; Kim, E; Hudson, NW","Cohen, Dov; Kim, Emily; Hudson, Nathan W.","Religion, the Forbidden, and Sublimation","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","sublimation; religion; defense mechanisms","",2,0,6,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414531436","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"1481","Mendle, J","Mendle, Jane","Beyond Pubertal Timing: New Directions for Studying Individual Differences in Development","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","puberty; timing; tempo","SECONDARY SEXUAL CHARACTERISTICS; OFFICE SETTINGS NETWORK; EARLY-MATURING BOYS; PEDIATRIC RESEARCH; WHITE GIRLS; BODY-FAT; TEMPO; PSYCHOPATHOLOGY; ADOLESCENCE; MATURATION",21,2,15,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414530144","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"1482","Richardson, DS","Richardson, Deborah South","Everyday Aggression Takes Many Forms","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","aggression; anger; retaliation; relationships","SOCIAL-CONTEXT; GENDER; FEMALES",2,0,10,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414530143","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"1483","Heflick, NA; Goldenberg, JL","Heflick, Nathan A.; Goldenberg, Jamie L.","Seeing Eye to Body: The Literal Objectification of Women","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","objectification; dehumanization; appearance focus; sexualization","SEXUAL OBJECTIFICATION; SELF-OBJECTIFICATION; MIND PERCEPTION; DEHUMANIZATION; OBJECTS; PERFORMANCE; LIKELIHOOD; TARGETS; MEN",11,2,26,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414531599","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"1484","Deater-Deckard, K","Deater-Deckard, Kirby","Family Matters: Intergenerational and Interpersonal Processes of Executive Function and Attentive Behavior","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","self-regulation; executive function; attention; genetics; parenting","GENE-ENVIRONMENT INTERACTION; EARLY-CHILDHOOD; SELF-REGULATION; RECEPTOR; ORGANIZATION; POLYMORPHISM; CONTEXT; VNTR",31,1,30,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414531597","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"1485","Perruchet, P; Poulin-Charronnat, B; Tillmann, B; Peereman, R","Perruchet, Pierre; Poulin-Charronnat, Benedicte; Tillmann, Barbara; Peereman, Ronald","New evidence for chunk-based models in word segmentation","ACTA PSYCHOLOGICA","English","Word segmentation; Chunking; Modeling; Artificial language","ARTIFICIAL-LANGUAGE; 8-MONTH-OLD INFANTS; CONNECTIONIST; INFORMATION; UNITS; CUES; COMPUTATIONS; RECOGNITION; ACQUISITION; STRESS",7,0,26,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.01.015","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1486","Tretyak, V; Yarrow, K","Tretyak, Valeria; Yarrow, Kielan","Motor plans persist to influence subsequent actions with four or more response alternatives","ACTA PSYCHOLOGICA","English","Reaction times; Choice RT; Response repetition; Information reduction paradigm; Motor system","CHOICE-REACTION-TIME; ADVANCE MOVEMENT PREPARATION; 2-CHOICE REACTION-TIME; SERIAL REACTION-TIME; AUTOMATIC FACILITATION; COMPUTATIONAL MODEL; REPETITION; TASKS; STIMULUS; INFORMATION",1,1,5,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.02.013","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1487","Li, YR; Weinborn, M; Loft, S; Maybery, M","Li, Yanqi Ryan; Weinborn, Michael; Loft, Shayne; Maybery, Murray","Cognitive control processes underlying time-based prospective memory impairment in individuals with high depressive symptomatology","ACTA PSYCHOLOGICA","English","Prospective memory; Depression; Time-based; Attention allocation; Control processes; Cognitive initiative","TASK INTERFERENCE; REQUIREMENTS",2,2,6,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.02.010","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1488","Fine, JM; Ward, KL; Amazeen, EL","Fine, Justin M.; Ward, Kimberly L.; Amazeen, Eric L.","Manual coordination with intermittent targets: Velocity information for prospective control","ACTA PSYCHOLOGICA","English","Manual coordination; Prospective control; Prediction; Visual perception; Motion extrapolation","PURSUIT EYE-MOVEMENTS; SMOOTH-PURSUIT; TRANSIENT DISAPPEARANCE; VISUAL FEEDBACK; MOVING TARGETS; OCULAR PURSUIT; HAND; PERCEPTION; MOTION; TRACKING",2,2,6,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.02.012","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1489","Sidhu, DM; Kwan, R; Pexman, PM; Siakaluk, PD","Sidhu, David M.; Kwan, Rachel; Pexman, Penny M.; Siakaluk, Paul D.","Effects of relative embodiment in lexical and semantic processing of verbs","ACTA PSYCHOLOGICA","English","Verb meaning; Embodiment rating; Word meaning; Lexical processing; Semantic richness; Embodied cognition","VISUAL WORD RECOGNITION; AGE-OF-ACQUISITION; MOTOR; COGNITION; DECISION; NOUNS; RICHNESS; BODY; IMAGEABILITY; LANGUAGE",10,3,26,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.02.009","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1491","Madan, CR","Madan, Christopher R.","Manipulability impairs association-memory: Revisiting effects of incidental motor processing on verbal paired-associates","ACTA PSYCHOLOGICA","English","Manipulability; Motor imagery; Association-memory; Paired-associate learning; Cued recall; Embodied cognition","NOUN PAIRS; ACTION EVENTS; IMAGERY; BRAIN; REPRESENTATION; ENACTMENT; COGNITION; WORDS; INFORMATION; INTEGRATION",2,0,10,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.002","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1492","Vicovaro, M; Burigana, L","Vicovaro, Michele; Burigana, Luigi","Properties of the size-weight illusion as shown by lines of subjective equality","ACTA PSYCHOLOGICA","English","Size-weight illusion; Multisensory process; Integration model; Constant-stimuli method; Order effect","APPARENT HEAVINESS; PERCEPTION; HANDEDNESS; MODEL; DISCRIMINATION; PSYCHOPHYSICS; DENSITY; INERTIA; VISION; VOLUME",1,0,8,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.001","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1493","Kim, S; Cho, YS","Kim, Sanga; Cho, Yang Seok","Congruency sequence effect without feature integration and contingency learning","ACTA PSYCHOLOGICA","English","Congruency sequence effect; Cognitive control; Flanker-compatibility effect; Feature integration; Contingency learning","STIMULUS-RESPONSE COMPATIBILITY; COGNITIVE CONTROL MECHANISMS; DISCRETE FINGER RESPONSES; CONFLICT ADAPTATION; SIMON TASK; EXECUTIVE CONTROL; MODULATIONS; INFORMATION; INHIBITION; ACTIVATION",33,0,18,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.004","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1494","Cutting, JE","Cutting, James E.","Event segmentation and seven types of narrative discontinuity in popular movies","ACTA PSYCHOLOGICA","English","Events; Film style; Movies; Narrative; Scenes; Segmentation","SITUATION MODEL CONSTRUCTION; HOLLYWOOD FILM; COMPREHENSION; PERCEPTION; FOCUS; SPACE",6,0,14,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.003","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1495","Torres-Quesada, M; Lupianez, J; Milliken, B; Funes, MJ","Torres-Quesada, M.; Lupianez, J.; Milliken, B.; Funes, M. J.","Gradual proportion congruent effects in the absence of sequential congruent effects","ACTA PSYCHOLOGICA","English","Cognitive control; Sequential congruent effects; Proportion congruent effects","COGNITIVE CONTROL; AUTOMATIC PROCESSES; CONTROL MECHANISMS; HUMAN BRAIN; CONFLICT; ADAPTATION; TASK; PERCEPTION; ATTENTION; CONTEXT",3,0,7,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.006","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1496","Nordmann, E; Cleland, AA; Bull, R","Nordmann, Emily; Cleland, Alexandra A.; Bull, Rebecca","Familiarity breeds dissent: Reliability analyses for British-English idioms on measures of familiarity, meaning, literality, and decomposability","ACTA PSYCHOLOGICA","English","Idioms; Familiarity; Reliability","EXPRESSIONS; COMPOSITIONALITY; TRANSPARENCY; NORMS; PREDICTABILITY; ADOLESCENTS; CHILDREN",4,0,9,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.009","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1497","Meinhardt-Injac, B; Persike, M; Meinhardt, G","Meinhardt-Injac, Bozana; Persike, Malte; Meinhardt, Guenter","Integration of internal and external facial features in 8-to 10-year-old children and adults","ACTA PSYCHOLOGICA","English","Face perception development; Holistic face perception; Internal and external features; Congruency effect","FACE RECOGNITION; VISUAL-CORTEX; UNFAMILIAR FACES; PERCEPTION; INVERSION; FAMILIAR; CONTEXT; INFANTS; INNER; IDENTIFICATION",2,0,10,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.008","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1498","Knowles, MM; Hay, DC","Knowles, Mark M.; Hay, Dennis C.","The role of inner and outer face parts in holistic processing: A developmental study","ACTA PSYCHOLOGICA","English","Face processing; Face recognition; Children; Development; Holistic processing; Congruency effect","UNFAMILIAR FACES; CONFIGURAL INFORMATION; EXTERNAL FEATURES; RECOGNITION MEMORY; INTERNAL FEATURES; FACIAL FEATURES; RECOGNIZING PEOPLE; INVERTED FACES; VISUAL-CORTEX; TIME-COURSE",1,0,11,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.012","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1499","Olsen, KN; Stevens, CJ; Dean, RT; Bailes, F","Olsen, Kirk N.; Stevens, Catherine J.; Dean, Roger T.; Bailes, Freya","Continuous loudness response to acoustic intensity dynamics in melodies: Effects of melodic contour, tempo, and tonality","ACTA PSYCHOLOGICA","English","Acoustic intensity; Loudness change; Auditory looming; Music perception; Adaptation","SUBJECTIVE DURATION; EMOTIONAL RESPONSES; ELECTROACOUSTIC MUSIC; AUDITORY MOTION; DAMPED SOUNDS; TIME-ORDER; PERCEPTION; DIMENSIONS; PITCH; BIAS",2,0,9,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.03.007","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1500","Kuroda, T; Hasuo, E; Labonte, K; Laflamme, V; Grondin, S","Kuroda, Tsuyoshi; Hasuo, Emi; Labonte, Katherine; Laflamme, Vincent; Grondin, Simon","Discrimination of two neighboring intra- and intermodal empty time intervals marked by three successive stimuli","ACTA PSYCHOLOGICA","English","Modality-specific timer; Multisensory integration; Inter-stimulus interval; Discrimination; Flash; Sound","VISUAL STREAM SEGREGATION; DURATION DISCRIMINATION; TEMPORAL INTERVALS; PERCEPTION; MECHANISMS; JUDGMENTS; SPACE; GAPS",4,0,9,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2013.11.013","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1501","Pons, F; Lewkowicz, DJ","Pons, Ferran; Lewkowicz, David J.","Infant perception of audio-visual speech synchrony in familiar and unfamiliar fluent speech","ACTA PSYCHOLOGICA","English","Infancy; Speech perception; Audiovisual perception","LANGUAGE DISCRIMINATION; INTERSENSORY PERCEPTION; BILINGUAL ENVIRONMENTS; SELECTIVE ATTENTION; TEMPORAL WINDOW; INTEGRATION; RECALIBRATION; RECOGNITION; ASYNCHRONY; ABILITIES",6,1,7,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2013.12.013","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1502","Tamm, M; Uusberg, A; Allik, J; Kreegipuu, K","Tamm, Maria; Uusberg, Andero; Allik, Jueri; Kreegipuu, Kairi","Emotional modulation of attention affects time perception: Evidence from event-related potentials","ACTA PSYCHOLOGICA","English","Time perception; Interval production; Affect; ERP","NEURAL MECHANISMS; MEMORY; CLOCK; DURATION; STIMULI; DEPENDS; INDEXES",11,2,23,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.02.008","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1504","Zakay, D; Bibi, A; Algom, D","Zakay, Dan; Bibi, Arie; Algom, Daniel","Garner interference and temporal information processing","ACTA PSYCHOLOGICA","English","Dual-Single-Task Method; Garner interference; Prospective timing; Stroop interference","TIME-ESTIMATION; SELECTIVE ATTENTION; DURATION JUDGMENTS; STROOP DIMENSIONS; STIMULUS; TASKS",3,0,1,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2013.07.019","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1505","Hecht, LN; Vecera, SP","Hecht, Lauren N.; Vecera, Shaun P.","Temporal resolution of figures and grounds","ACTA PSYCHOLOGICA","English","Figure Ground Discrimination; Critical Flicker Fusion Threshold; Visual Threshold; Visual Perception","OBJECT RECOGNITION PROCESSES; TRANSIENT SPATIAL ATTENTION; PERCEPTUAL ORGANIZATION; ASSIGNMENT; FREQUENCY; TIME; DISPLAYS; SPACE",1,0,5,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2013.06.010","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"1506","Dayan, E; Averbeck, BB; Richmond, BJ; Cohen, LG","Dayan, Eran; Averbeck, Bruno B.; Richmond, Barry J.; Cohen, Leonardo G.","Stochastic reinforcement benefits skill acquisition","LEARNING & MEMORY","English","","UNCERTAINTY; REWARD; ATTENTION; MODEL; STIMULATION; KNOWLEDGE; MEMORY",8,0,8,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",2014,"10.1101/lm.032417.113","Neurosciences; Psychology, Experimental",FALSE,FALSE,"LEARNING_AND_MEMORY",3.657
"1509","Sehgal, M; Ehlers, VL; Moyer, JR","Sehgal, Megha; Ehlers, Vanessa L.; Moyer, James R., Jr.","Learning enhances intrinsic excitability in a subset of lateral amygdala neurons","LEARNING & MEMORY","English","","CA1 PYRAMIDAL NEURONS; LONG-TERM POTENTIATION; INFRALIMBIC NEURONS; FEAR EXTINCTION; POTASSIUM CURRENTS; MEMORY FORMATION; PIRIFORM CORTEX; IN-VITRO; PLASTICITY; METAPLASTICITY",12,1,4,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",2014,"10.1101/lm.032730.113","Neurosciences; Psychology, Experimental",FALSE,FALSE,"LEARNING_AND_MEMORY",3.657
"1529","Guenzel, FM; Wolf, OT; Schwabe, L","Guenzel, Friederike M.; Wolf, Oliver T.; Schwabe, Lars","Sex differences in stress effects on response and spatial memory formation","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Stress; Glucocorticoids; Striatum; Hippocampus; Response learning; Spatial learning","INDUCED CORTISOL ELEVATIONS; ACUTE PSYCHOSOCIAL STRESS; LONG-TERM POTENTIATION; EMOTIONAL MODULATION; SYNAPTIC PLASTICITY; DECLARATIVE MEMORY; HUMAN NAVIGATION; EPISODIC MEMORY; ESTROUS-CYCLE; TAXI DRIVERS",15,1,34,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2013.11.020","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1532","Larra, MF; Schulz, A; Schilling, TM; de Sa, DSF; Best, D; Kozik, B; Schachinger, H","Larra, Mauro F.; Schulz, Andre; Schilling, Thomas M.; de Sa, Diana S. Ferreira; Best, Daniel; Kozik, Bartlomiej; Schaechinger, Hartmut","Heart rate response to post-learning stress predicts memory consolidation","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Cold pressor stress test; Heart rate; Memory consolidation; Identity memory; Recognition memory","SALIVARY ALPHA-AMYLASE; COLD-PRESSOR TEST; ACUTE PSYCHOSOCIAL STRESS; LONG-TERM-MEMORY; EMOTIONAL MEMORY; SEX-DIFFERENCES; BEHAVIORAL HOMEOSTASIS; NORADRENERGIC SYSTEM; FACIAL EXPRESSIONS; CORTISOL",6,2,21,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2013.12.004","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1533","Skoe, E; Chandrasekaran, B; Spitzer, ER; Wong, PCM; Kraus, N","Skoe, Erika; Chandrasekaran, Bharath; Spitzer, Emily R.; Wong, Patrick C. M.; Kraus, Nina","Human brainstem plasticity: The interaction of stimulus probability and auditory learning","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Neuroplasticity; Brainstem; Auditory learning","MISMATCH-NEGATIVITY MMN; INFERIOR COLLICULUS; LANGUAGE EXPERIENCE; CORTICOFUGAL SYSTEM; DISCRIMINATION TASK; PITCH PATTERNS; HEARING SPEECH; ADAPTATION; CORTEX; FREQUENCY",11,0,12,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2013.11.011","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1535","Thurling, M; Galuba, J; Thieme, A; Burciu, RG; Goricke, S; Beck, A; Wondzinski, E; Siebler, M; Gerwig, M; Bracha, V; Timmann, D","Thuerling, M.; Galuba, J.; Thieme, A.; Burciu, R. G.; Goericke, S.; Beck, A.; Wondzinski, E.; Siebler, M.; Gerwig, M.; Bracha, V.; Timmann, D.","Age effects in storage and extinction of a naturally acquired conditioned eyeblink response","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Eyeblink; Extinction; Human; Cerebellum; Visual threat; Storage; Associative learning","NICTITATING-MEMBRANE RESPONSE; CEREBELLAR DEGENERATION; EYELID RESPONSES; LESIONS; CORTEX; FEAR; BRAIN; DELAY; HIPPOCAMPAL; ACQUISITION",6,0,3,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2013.12.007","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1536","Benson, S; Kattoor, J; Kullmann, JS; Hofmann, S; Engler, H; Forsting, M; Gizewski, ER; Elsenbruch, S","Benson, Sven; Kattoor, Joswin; Kullmann, Jennifer S.; Hofmann, Sarah; Engler, Harald; Forsting, Michael; Gizewski, Elke R.; Elsenbruch, Sigrid","Towards understanding sex differences in visceral pain: Enhanced reactivation of classitally-conditioned fear in healthy women","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Emotional memory; Fear conditioning; Sex differences; Visceral pain; Brain imaging","IRRITABLE-BOWEL-SYNDROME; REGIONAL BRAIN RESPONSE; MOVEMENT-RELATED PAIN; MUSCULAR RESPONSES; GENDER-DIFFERENCES; RECTAL DISTENSION; PLACEBO ANALGESIA; ANTERIOR INSULA; IBS PATIENTS; EXTINCTION",18,0,9,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2013.12.014","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1538","Chang, Y; Choi, S","Chang, Yongmin; Choi, Sungmook","Effects of seductive details evidenced by gaze duration","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Seductive details; Eye tracking; Gaze duration; Recall; Reading comprehension","WORKING-MEMORY SPAN; EYE-MOVEMENTS; SCIENTIFIC TEXT; ATTENTION; COMPREHENSION; KNOWLEDGE; SELECTION; CHILDREN; CONTEXT; RECALL",5,4,27,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2014.01.005","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1540","Nielson, KA; Wulff, LL; Arentsen, TJ","Nielson, Kristy A.; Wulff, Laura L.; Arentsen, Timothy J.","Muscle tension induced after learning enhances long-term narrative and visual memory in healthy older adults","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Handgrip training; Arousal; Memory modulation; Memory consolidation; Aging","INDUCED MUSCULAR TENSION; AROUSAL-INDUCED MODULATION; BLOOD-GLUCOSE LEVELS; HEART-RATE; POSTTRAINING EPINEPHRINE; NEGATIVE AFFECT; CONSOLIDATION; PERFORMANCE; EXERCISE; COGNITION",5,1,7,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2014.01.008","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1543","Munnelly, A; Dymond, S","Munnelly, Anita; Dymond, Simon","Relational memory generalization and integration in a transitive inference task with and without instructed awareness","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Relational memory; Integration; Generalization; Hippocampus; Transitive inference; Awareness; Learning","CONJUNCTIVE REPRESENTATIONS; HUMANS; SCHIZOPHRENIA; PERFORMANCE; FLEXIBILITY; HIPPOCAMPUS; ACTIVATION; DEFICITS; ABSENCE; SLEEP",2,0,7,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2014.01.004","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
"1544","Kutz, DF; Kaulich, T; Fohre, W; Gerwig, M; Timmann, D; Kolb, FP","Kutz, D. F.; Kaulich, Th; Foehre, W.; Gerwig, M.; Timmann, D.; Kolb, F. P.","Comparison of the classically conditioned withdrawal reflex in cerebellar patients and healthy control subjects during stance: 2. Biomechanical characteristics","NEUROBIOLOGY OF LEARNING AND MEMORY","English","Cerebellum; Withdrawal reflex during stance; Performance; Motor learning; Sequence of force peaks; Center of vertical pressure","LIMB FLEXION REFLEX; HUMAN LEG MUSCLES; STANDING HUMANS; FLEXOR REFLEX; CUTANEOUS REFLEXES; MAMMALIAN BRAIN; FOOT-SOLE; RESPONSES; STIMULATION; MOVEMENT",1,1,6,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.nlm.2013.12.016","Behavioral Sciences; Neurosciences; Psychology; Psychology, Multidisciplinary",FALSE,FALSE,"NEUROBIOLOGY_OF_LEARNING_AND_MEMORY",3.652
